time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,weather,label
302,2_4,3,9.26,0.01790409639542645,-0.7135344018033217,1.0,1
302,2_5,3,3.986666666666667,0.30246173326332276,0.9485627388225867,1.0,1
302,3_2,9,13.870000000000001,-0.022109787843005817,0.25012738292429726,1.0,2
302,3_3,2,7.890000000000001,-0.3399378664195006,-0.9400931663218584,1.0,1
302,3_4,10,13.192000000000002,-0.10293143343720015,-0.49539195823940335,1.0,2
302,4_2,6,13.878333333333336,0.12146244056657739,0.31041396409822974,1.0,2
302,4_3,4,10.405000000000001,-0.28364891988168933,0.6470136859066323,1.0,1
302,4_4,6,8.821666666666667,-0.07933490557220911,0.7461634299957715,1.0,2
302,4_5,2,13.89,0.4371941290433934,0.8959838736978483,1.0,1
302,5_2,3,11.530000000000001,-0.11746729399221657,-0.31201793444225173,1.0,1
302,5_3,11,4.787272727272728,0.45345520006822876,-0.041621679850555364,1.0,3
302,5_4,6,9.33,0.3685826820795625,0.9295902644462918,1.0,2
302,5_5,1,6.45,0.9113314399495751,-0.411673422216487,1.0,1
302,6_2,1,12.89,0.9230760164969141,-0.3846175604001835,1.0,1
303,0_1,2,1.3,0.0016246343165489674,0.00404957173684381,1.0,1
303,0_2,1,13.89,0.92381272758126,-0.38284467393300997,1.0,1
303,0_3,3,9.26,0.12414046140590224,0.31667650929568264,1.0,1
303,0_4,1,9.1,-0.923277275238149,0.38413418622770273,1.0,1
303,0_5,1,5.2,-0.8771461637055887,0.4802234974431889,1.0,1
303,1_1,3,6.796666666666667,-0.4847300859463835,0.14596138451399523,1.0,1
303,1_2,1,13.89,0.932639023143094,-0.36081082648764207,1.0,1
303,1_3,4,3.4725,0.7908296299020666,-0.034571027052497094,1.0,1
303,1_4,6,10.958333333333334,-0.4870824547868518,0.5504216228777065,1.0,2
303,1_5,2,13.89,-0.40226903859241053,-0.31315790245233033,1.0,1
303,2_1,8,13.620000000000001,-0.08697704213158894,-0.23651463493412234,1.0,2
303,2_2,5,11.704,0.45609490530825053,0.04025517243189401,1.0,1
303,2_3,10,11.260000000000002,-0.23227569876734896,0.2243097885124193,1.0,2
303,2_4,3,9.26,0.01790409639542645,-0.7135344018033217,1.0,1
303,2_5,3,4.22,0.19439504772179375,0.968601538061892,1.0,1
303,3_2,9,13.89,-0.023721070123615004,0.2519078298229878,1.0,2
303,3_3,2,10.49,-0.3413998641518501,-0.939518743392719,1.0,1
303,3_4,8,13.453750000000001,-0.021203999396641415,-0.3943557825141172,1.0,2
303,4_2,7,13.89,0.0915535289564309,0.1239505791034033,1.0,2
303,4_3,4,10.4175,-0.28364891988168933,0.6470136859066323,1.0,1
303,4_4,6,8.288333333333332,-0.10365804989402137,0.751916006154528,1.0,2
303,4_5,2,13.89,0.34164825766520174,0.9394360416369277,1.0,1
303,5_2,2,11.915,0.027047136811216427,-0.009876440821528942,1.0,1
303,5_3,11,5.26,0.3305539607838589,-0.08806218823434428,1.0,3
303,5_4,6,9.26,0.3682578810787565,0.9297181360268046,1.0,2
303,5_5,1,7.75,0.7300430117299175,-0.6834012006313067,1.0,1
303,6_2,1,13.89,0.9230760164969141,-0.3846175604001835,1.0,1
304,0_1,2,2.6,0.002518974370678162,0.0063234770587767275,1.0,1
304,0_2,1,13.89,0.92381272758126,-0.38284467393300997,1.0,1
304,0_3,2,6.945,0.0038495020044793105,0.010206262507057445,1.0,1
304,0_4,1,10.4,-0.923277275238149,0.38413418622770273,1.0,1
304,0_5,1,7.8,-0.8795655473847193,0.4757777294638948,1.0,1
304,1_1,3,7.23,-0.6504819646704644,0.08599067659307554,1.0,1
304,1_2,2,13.89,0.6481924435266909,0.2831883153962067,1.0,1
304,1_3,4,3.4725,0.7908296299020666,-0.034571027052497094,1.0,1
304,1_4,6,10.226666666666667,-0.505258753197337,0.5578948026476854,1.0,2
